timestamp;c;h;l;o
2020-12-21T11:00:00Z;609.3165125420262;612.6612564450236;607.0906436945434;611.0774580080747
2020-12-21T12:00:00Z;603.0381920868812;608.3161967622244;601.378296190964;608.3161967622244
2020-12-21T13:00:00Z;610.0940859153535;610.0940859153535;602.583247986612;602.583247986612
2020-12-21T14:00:00Z;616.7280932313649;616.7280932313649;608.5299767810473;610.8137889385683
2020-12-21T15:00:00Z;615.3686936292225;616.9436765642477;614.4998386176281;616.9436765642477
2020-12-21T16:00:00Z;615.6557424052032;616.124006244673;608.6211866042889;614.6820834150503
2020-12-21T17:00:00Z;606.4544440595115;614.2136385530168;605.3094008414628;614.2136385530168
2020-12-21T18:00:00Z;611.2097231515182;611.2097231515182;604.9326468963696;605.1104344302489
2020-12-21T19:00:00Z;610.6375747823557;613.2449837483408;608.9610982760663;608.9610982760663
2020-12-21T20:00:00Z;609.6661450367737;612.8463280642999;609.6661450367737;611.1422962445805
2020-12-21T21:00:00Z;616.2444376915798;616.3066036754169;609.3810618248842;609.3810618248842
2020-12-21T22:00:00Z;616.8689636634298;617.8184894372118;615.8649920737413;617.8184894372118
2020-12-21T23:00:00Z;611.2448069985056;618.0468246065567;611.2448069985056;616.3327818072933
2020-12-22T00:00:00Z;609.2374411448029;612.7650845426685;607.6597265789329;609.8178716541561
2020-12-22T01:00:00Z;606.682926254305;607.712187580295;603.4919302176096;607.5344611634516
2020-12-22T02:00:00Z;610.8660631256112;611.0662159774563;605.4468081449079;605.4468081449079
2020-12-22T03:00:00Z;611.8350029259902;612.3535853194229;609.9520296461673;612.3535853194229
2020-12-22T04:00:00Z;611.641597675314;614.4299825046049;610.743527138073;610.743527138073
2020-12-22T05:00:00Z;606.4032592234375;611.7012811145212;605.4818530213553;611.5475153807597
2020-12-22T06:00:00Z;606.5085486321976;607.1494955611281;604.3260259105219;606.7247149734673
2020-12-22T07:00:00Z;594.4757355409455;604.435074614082;594.2264097120059;603.9930850012495
2020-12-22T08:00:00Z;595.876157564476;596.549956380007;590.5371178429139;595.7005685932698
2020-12-22T09:00:00Z;599.6447778759929;600.4821579567516;597.1575936096507;597.1575936096507
2020-12-22T10:00:00Z;602.0340089644019;604.711595033886;601.3647350550268;603.6778748327382
2020-12-22T11:00:00Z;609.5196260038549;609.5196260038549;603.0671154117416;603.0671154117416
2020-12-22T12:00:00Z;613.1691253980731;613.1691253980731;610.8765876463342;610.8765876463342
2020-12-22T13:00:00Z;615.7307299868129;615.7307299868129;610.6688199336619;612.5634664639847
2020-12-22T14:00:00Z;617.6642109484795;618.9990301396986;616.8590729175424;617.4482569708148
2020-12-22T15:00:00Z;632.7852092222445;632.7852092222445;616.480187933983;617.6762979650857
2020-12-22T16:00:00Z;625.8449065675107;631.7562692605314;623.4637797864247;628.9539563728289
2020-12-22T17:00:00Z;626.882981702672;628.8701717429341;625.2196409074812;626.0954730916122
2020-12-22T18:00:00Z;626.9685187195786;628.4681945155968;626.2558190068398;626.2558190068398
2020-12-22T19:00:00Z;626.0635048790177;628.9965552219927;625.2082629382946;628.0228622393992
2020-12-22T20:00:00Z;623.0944156857361;627.1140640995002;623.0944156857361;625.683931279613
2020-12-22T21:00:00Z;622.7179732475084;626.8357698465837;622.7179732475084;623.8166639764986
2020-12-22T22:00:00Z;627.0784755081269;627.0784755081269;619.9348316745888;623.2375440699192
2020-12-22T23:00:00Z;634.1760750303162;634.6637649125412;627.753814326751;628.5097879958942
2020-12-23T00:00:00Z;634.3979435263908;635.6226009023635;632.9920373758266;634.8541994678577
2020-12-23T01:00:00Z;626.9476113752273;636.9421198030135;626.7761664094131;636.223735078266
2020-12-23T02:00:00Z;623.617606880793;627.9222696002298;623.252015325972;627.0890458394476
2020-12-23T03:00:00Z;623.5852810268609;625.3180429332207;622.682727031669;622.682727031669
2020-12-23T04:00:00Z;618.3431425564615;624.0524773842138;618.3431425564615;622.8419843887747
2020-12-23T05:00:00Z;613.3460272695143;618.7468820415106;611.0016762149232;618.0977222970176
2020-12-23T06:00:00Z;616.174324813881;617.3441756324082;613.0971327972798;613.0971327972798
2020-12-23T07:00:00Z;616.5655598532511;616.5655598532511;610.2213668358977;613.9001544342284
2020-12-23T08:00:00Z;613.0896741186416;619.0738359009981;613.0896741186416;617.0135375227053
2020-12-23T09:00:00Z;610.81605402966;613.5740159602951;609.7772409483425;612.0824518151695
2020-12-23T10:00:00Z;606.0723097670625;614.3185719347414;606.0723097670625;613.3937950847658
2020-12-23T11:00:00Z;599.1747257957044;605.187415639735;596.2615988212305;605.187415639735
2020-12-23T12:00:00Z;618.1804461975623;619.6686414295527;599.8914978911451;602.7381748793771
2020-12-23T13:00:00Z;610.9200594367127;620.3919160822403;610.9200594367127;618.3503807147463
2020-12-23T14:00:00Z;611.288731107969;611.8305552445028;605.9082315088982;605.9082315088982
2020-12-23T15:00:00Z;606.8737675006481;612.8499421932906;606.8737675006481;612.8499421932906
2020-12-23T16:00:00Z;605.5436256545371;608.8719085824315;603.6824393828758;605.0526553207733
2020-12-23T17:00:00Z;610.506334895302;610.6167408961641;600.0591982841959;601.2559813110197
2020-12-23T18:00:00Z;612.0706237081844;612.0706237081844;609.6098531198435;610.3431936113944
2020-12-23T19:00:00Z;610.714838967765;611.8052876282927;609.4277413477838;610.810963983018
2020-12-23T20:00:00Z;606.0233985474441;611.0312555098035;606.0233985474441;610.4384526753357
2020-12-23T21:00:00Z;597.7017683561858;607.115253643544;597.7017683561858;607.115253643544
2020-12-23T22:00:00Z;588.095515133447;599.5012334166986;573.1256702355679;597.8937495754747
2020-12-23T23:00:00Z;587.0722730706397;591.6655569120508;585.7283942027494;585.7283942027494
2020-12-24T00:00:00Z;573.670470278051;583.7145968876902;569.2384686800384;583.7145968876902
2020-12-24T01:00:00Z;584.6906268625518;584.6906268625518;574.0747631214683;574.0747631214683
2020-12-24T02:00:00Z;577.7487720081406;585.4991582378242;577.228403680813;585.4991582378242
2020-12-24T03:00:00Z;575.3863137311998;576.6810981145418;573.8802185489723;576.1907673981966
2020-12-24T04:00:00Z;578.0163286108472;579.0844311561652;572.4380354220809;575.3405800222514
2020-12-24T05:00:00Z;581.4575445568455;582.800901353043;576.8344826291325;579.1653564846599
2020-12-24T06:00:00Z;573.7828553220935;582.1806175623766;573.7828553220935;581.3902639850991
2020-12-24T07:00:00Z;579.6350232992216;579.6350232992216;571.716957803629;574.2984464012268
2020-12-24T08:00:00Z;581.1451241044015;584.2103633853852;579.4229771422971;581.6158384604199
2020-12-24T09:00:00Z;582.9375067947022;584.1591432249247;581.5229956934268;583.4508967639875
2020-12-24T10:00:00Z;579.5453763559108;583.7137480005613;578.117082068658;583.0437808329776
2020-12-24T11:00:00Z;580.8585720097118;582.5077344865755;576.8007359558783;578.3631598975477
2020-12-24T12:00:00Z;579.9363390311662;583.6397237519395;578.5531505985495;582.310723458348
2020-12-24T13:00:00Z;593.0210707107003;593.0210707107003;582.044757830399;582.1288330429467
2020-12-24T14:00:00Z;594.0411332933973;596.5544232893474;592.7884343901876;595.5272259785879
2020-12-24T15:00:00Z;592.2358245302718;592.5658638077314;589.3920597034916;589.3920597034916
2020-12-24T16:00:00Z;589.6751851888364;593.1131294299702;588.379321682936;593.1131294299702
2020-12-24T17:00:00Z;593.5354308525472;593.5354308525472;587.5077746062566;589.5289059784518
2020-12-24T18:00:00Z;593.9531943298127;595.215211428452;593.0921649281837;593.9153662872184
2020-12-24T19:00:00Z;594.1828131057932;596.2993815050444;593.2599958195137;593.4146908016264
2020-12-24T20:00:00Z;597.7298164556353;597.7298164556353;593.0321123821846;594.1520995123553
2020-12-24T21:00:00Z;606.8482127930648;607.1006083275125;602.9108681305033;602.9108681305033
2020-12-24T22:00:00Z;612.747780897526;612.747780897526;605.72337102571;605.72337102571
2020-12-24T23:00:00Z;612.8246000444663;613.79739119319;610.1342716946017;612.9092236984238
2020-12-25T00:00:00Z;611.5894853378278;614.1702160317915;608.6048496835571;611.6071869269451
2020-12-25T01:00:00Z;612.0153080222474;613.7654964551489;610.7188483640417;611.3987818155429
2020-12-25T02:00:00Z;609.8394231676066;611.8231018205978;609.8394231676066;611.7746833368258
2020-12-25T03:00:00Z;605.8702529871714;609.9432360611238;605.8702529871714;609.3274178982041
2020-12-25T04:00:00Z;608.1508843469608;608.9645005288897;605.4410171032882;606.0225378378075
2020-12-25T05:00:00Z;608.3291500523504;609.9026931448653;606.4226985042403;608.9366307077837
2020-12-25T06:00:00Z;614.2251262788379;615.1810701742879;608.327899569662;608.6022628834178
2020-12-25T07:00:00Z;611.1509815366128;613.9075315015793;610.337668256948;613.9075315015793
2020-12-25T08:00:00Z;616.6330630202788;618.7727237218637;611.4520908149881;611.4520908149881
2020-12-25T09:00:00Z;623.4295587103225;623.7113523770548;616.1200470235624;616.1200470235624
2020-12-25T10:00:00Z;622.8956512442937;624.3430432139331;621.3227834027095;623.8599131210831
2020-12-25T11:00:00Z;630.895632209569;632.6833737746163;623.8855001694536;624.3705285887909
2020-12-25T12:00:00Z;627.7954400703713;630.7558451186719;626.8456859426115;630.1726584524735
2020-12-25T13:00:00Z;627.8294572770964;627.9525297974975;625.8125625904592;626.6322299138681
2020-12-25T14:00:00Z;618.1073436721309;628.3201909112836;618.1073436721309;628.3201909112836
2020-12-25T15:00:00Z;617.666771703392;621.374860952693;617.2555976030312;619.0685074773551
2020-12-25T16:00:00Z;613.4262015902191;621.5688130214775;613.4262015902191;614.6252484592103
2020-12-25T17:00:00Z;615.981000747728;615.981000747728;610.5421942200664;614.3253031358068
2020-12-25T18:00:00Z;618.1247187933005;618.1247187933005;613.9800103173482;615.3700847303735
2020-12-25T19:00:00Z;618.6011200499803;619.5515091257325;614.9944625572623;617.4742956595162
2020-12-25T20:00:00Z;619.9206334517332;619.9206334517332;616.0834559578182;618.7616855588675
2020-12-25T21:00:00Z;618.0303083099167;620.6048251033227;616.7458277527503;619.751802194297
2020-12-25T22:00:00Z;620.7063089319903;621.3416451749358;617.89721002884;618.8486811038591
2020-12-25T23:00:00Z;626.7206011177446;626.7206011177446;621.0801487604938;621.0801487604938
2020-12-26T00:00:00Z;625.6418236737187;628.1917230598038;624.5407196310531;626.4107016294106
2020-12-26T01:00:00Z;627.5777968853836;627.5777968853836;621.7543165119912;625.3771416940359
2020-12-26T02:00:00Z;625.9734473632328;628.0774808123156;625.9734473632328;627.4770968900477
2020-12-26T03:00:00Z;633.0382234734384;635.3193359238132;625.5693740709748;625.5693740709748
2020-12-26T04:00:00Z;630.0819694956333;633.0673095299666;630.0819694956333;633.0673095299666
2020-12-26T05:00:00Z;627.9313905064602;630.0966789458773;627.2840763316397;630.0966789458773
2020-12-26T06:00:00Z;628.7963438444928;628.7963438444928;625.7123733402742;626.9463471281541
2020-12-26T07:00:00Z;623.3592274625385;628.5294195809784;623.3592274625385;628.5294195809784
2020-12-26T08:00:00Z;627.7770258581122;630.5759290899024;624.3306051460208;624.3306051460208
2020-12-26T09:00:00Z;622.7661042627859;627.6209975638955;621.9572258545684;627.6209975638955
2020-12-26T10:00:00Z;619.0789463682456;623.804427950517;618.4114710574647;623.3250630247671
2020-12-26T11:00:00Z;621.3183890288202;622.2913250348024;617.4020763508362;618.7311577361074
2020-12-26T12:00:00Z;626.5292014097726;626.5292014097726;620.65086055397;623.2459163756273
2020-12-26T13:00:00Z;622.7190072190301;626.4558402617876;621.3671168586401;625.2935723007014
2020-12-26T14:00:00Z;629.3385041883763;630.9852878135715;621.6953866562491;623.020161288504
2020-12-26T15:00:00Z;628.4887677569548;628.9361978218647;626.9517972177956;628.6718521285773
2020-12-26T16:00:00Z;645.6563246608436;647.0565761836218;628.5507228931469;628.5507228931469
2020-12-26T17:00:00Z;642.5095362590589;645.7265314255725;642.3898905041596;645.2653775801322
2020-12-26T18:00:00Z;644.7976826900958;644.7976826900958;640.8966311972573;643.0327380534592
2020-12-26T19:00:00Z;644.8789419948117;644.8789419948117;641.8026559000369;642.0682908204283
2020-12-26T20:00:00Z;646.2907410653826;648.8919944010996;642.0209224383082;645.329961088665
2020-12-26T21:00:00Z;646.4618368730726;650.6645179638252;645.5895176812398;645.5895176812398
2020-12-26T22:00:00Z;632.056061013236;647.1220197799004;632.056061013236;647.1220197799004
2020-12-26T23:00:00Z;635.8585943389987;637.543410316807;632.6541124888442;632.6541124888442
2020-12-27T00:00:00Z;638.2084588104335;640.8724795156426;635.4841601150298;635.8358308606512
2020-12-27T01:00:00Z;638.9820398523348;642.2239640224575;637.6213012093895;637.6213012093895
2020-12-27T02:00:00Z;646.5623978386508;650.0611431159446;640.1623522929834;640.1623522929834
2020-12-27T03:00:00Z;642.220500161709;645.7491065510972;641.4933884710189;645.7491065510972
2020-12-27T04:00:00Z;642.4805520085997;644.1889565902927;642.4805520085997;642.6240250082076
2020-12-27T05:00:00Z;645.5980714295781;646.0611502631074;642.1703466021434;642.1703466021434
2020-12-27T06:00:00Z;652.0645122099961;652.6229646632837;645.9371159030303;645.9371159030303
2020-12-27T07:00:00Z;649.3701256048395;651.5825978402627;648.6298255586867;650.7892920687917
2020-12-27T08:00:00Z;649.7982096572276;651.2393738603006;645.4565557152705;648.6072776120075
2020-12-27T09:00:00Z;645.0668546321103;647.8605287061;642.184244096966;647.8605287061
2020-12-27T10:00:00Z;645.218172853214;646.2105005007943;643.2064217977744;646.2105005007943
2020-12-27T11:00:00Z;634.138630178565;647.8123131288825;629.2468585385669;645.2348664330008
2020-12-27T12:00:00Z;635.3433564681025;635.9419106560204;629.9393050116831;635.9419106560204
2020-12-27T13:00:00Z;640.2902521873606;640.2902521873606;634.2486522491862;634.9109647012433
2020-12-27T14:00:00Z;683.5164734528348;686.6368698648836;644.4114867749986;644.4114867749986
2020-12-27T15:00:00Z;691.8253769273563;694.5973455455124;680.5874935094769;680.5874935094769
2020-12-27T16:00:00Z;690.8635253591757;708.8095288740044;690.8635253591757;694.5234194410914
2020-12-27T17:00:00Z;684.7378612409676;694.4109764297101;684.7378612409676;694.4109764297101
2020-12-27T18:00:00Z;692.3157989898646;692.3157989898646;685.8168809999232;685.8168809999232
2020-12-27T19:00:00Z;703.6362562488657;704.6214250999411;691.8486341579129;692.7318272246486
2020-12-27T20:00:00Z;684.1858020084368;703.8798409652532;684.1858020084368;703.8798409652532
2020-12-27T21:00:00Z;679.2223147024915;680.0304704483902;665.2732858045447;678.7513953642894
2020-12-27T22:00:00Z;683.8514698806124;683.8514698806124;676.9036276418504;676.9036276418504
2020-12-27T23:00:00Z;686.3050101196862;693.8436055626727;684.0534785046417;686.1702915448378
2020-12-28T00:00:00Z;706.62896515236;711.2108692875023;682.6423590990823;682.6423590990823
2020-12-28T01:00:00Z;704.963864557336;713.2308514204421;704.963864557336;706.5322012249992
2020-12-28T02:00:00Z;703.9564813255972;707.4230846551987;700.8723735636389;702.4408686066255
2020-12-28T03:00:00Z;700.1459671336761;706.7675820626185;697.8080745155131;706.0332767232112
2020-12-28T04:00:00Z;702.9296451585897;704.3398260951894;697.9326286762064;701.7876801647791
2020-12-28T05:00:00Z;711.2876457576789;711.2876457576789;703.7714964598644;707.1783578922849
2020-12-28T06:00:00Z;711.1043476817863;713.2904708464586;706.6162078909048;710.6933011659866
2020-12-28T07:00:00Z;735.6020989507973;735.6020989507973;711.4519715412467;711.4519715412467
2020-12-28T08:00:00Z;733.7667534254426;737.4176585529921;726.1961237236651;732.3148608506632
2020-12-28T09:00:00Z;731.4432762160905;736.2649656715608;731.4432762160905;736.2649656715608
2020-12-28T10:00:00Z;726.6395942970026;732.935411320494;721.6816824382751;732.935411320494
2020-12-28T11:00:00Z;729.5678929794176;730.5750246338758;723.9719939257044;725.460950363492
2020-12-28T12:00:00Z;722.3460138852545;733.1998884498147;722.3460138852545;728.7258799132252
2020-12-28T13:00:00Z;725.2448184609214;727.0228084751761;720.9694761955465;724.1346467155795
2020-12-28T14:00:00Z;735.0193272386873;735.0193272386873;725.9946122712817;725.9946122712817
2020-12-28T15:00:00Z;727.8035890415694;737.0134546085011;726.5528212068156;737.0134546085011
2020-12-28T16:00:00Z;737.1139727423543;742.3999130760254;729.7033901426307;729.7033901426307
2020-12-28T17:00:00Z;737.91595583404;740.2774164254829;736.3700086049218;736.9376388649137
2020-12-28T18:00:00Z;737.8712080583045;743.0628427037358;736.4807902936759;738.2480273019592
2020-12-28T19:00:00Z;745.1799469012748;745.339029178408;736.6952460861156;736.6952460861156
2020-12-28T20:00:00Z;728.4363680277951;744.7499045174837;727.6021263845353;742.7435317442481
2020-12-28T21:00:00Z;733.1740880480612;733.8914106503191;730.0272962576081;732.6691215786935
2020-12-28T22:00:00Z;721.3814789932313;733.1824921770273;720.8877093096735;730.8292573721577
2020-12-28T23:00:00Z;731.9248296176013;732.0938300335932;724.8760784203242;724.8760784203242
2020-12-29T00:00:00Z;720.596434237136;736.9061724888144;720.596434237136;730.3973648309786
2020-12-29T01:00:00Z;718.3595886496091;720.6981935186307;711.9019230960153;720.6981935186307
2020-12-29T02:00:00Z;722.1794115864216;722.1794115864216;714.1423378323001;717.5457900273032
2020-12-29T03:00:00Z;704.3187097283037;721.2357085531523;704.3187097283037;721.2357085531523
2020-12-29T04:00:00Z;699.8985348341065;706.0417524188155;693.2089218694313;704.141819895755
2020-12-29T05:00:00Z;703.6546650738491;703.6546650738491;693.0080289332149;700.4338968911413
2020-12-29T06:00:00Z;708.1942299177637;711.8826241534542;704.2685099522811;704.5152617989578
2020-12-29T07:00:00Z;705.1370005052281;711.7105848463717;704.8746629036617;708.4809316399048
2020-12-29T08:00:00Z;715.3842496457316;715.3842496457316;708.5090330976286;708.5090330976286
2020-12-29T09:00:00Z;724.8943200680343;724.9891871438696;711.290929370257;714.496421466513
2020-12-29T10:00:00Z;730.9142724018395;730.9142724018395;722.477639716255;723.1234511672434
2020-12-29T11:00:00Z;723.9141871137625;732.8361470733524;721.1819310941136;729.5245505463549
2020-12-29T12:00:00Z;730.2344974232475;736.1042197816323;725.5354117700201;725.5354117700201
2020-12-29T13:00:00Z;731.4676476745419;733.2770456315657;726.3086631216668;727.3466884529117
2020-12-29T14:00:00Z;725.00972035049;730.1019359786876;724.2103108467996;730.1019359786876
2020-12-29T15:00:00Z;719.8931294327996;724.8720418852569;716.7768060684288;721.1474494411261
2020-12-29T16:00:00Z;712.6883512755849;719.3029409297504;707.5517236639951;719.3029409297504
2020-12-29T17:00:00Z;717.8427191402498;718.7676675647904;709.6840198506663;713.3437004716097
2020-12-29T18:00:00Z;722.6792570653882;723.1720729834312;718.0695420690074;718.0695420690074
2020-12-29T19:00:00Z;729.1980566041997;729.1980566041997;721.5765600612922;722.696768488988
2020-12-29T20:00:00Z;727.0519990175849;730.6072038057472;722.7677764968493;729.4498629817648
2020-12-29T21:00:00Z;724.6770455496544;730.6236441371913;724.5287985320181;728.3086450650649
2020-12-29T22:00:00Z;727.5768498232035;728.0645668811374;723.9801184479322;724.5559721582841
2020-12-29T23:00:00Z;733.736914561986;734.8354971936728;726.1092220036206;728.8832794030351
2020-12-30T00:00:00Z;743.3539353710768;744.0462830511685;731.5201187446215;731.5201187446215
2020-12-30T01:00:00Z;737.0928303494386;741.5360786662841;736.0716178989068;740.4471769534116
2020-12-30T02:00:00Z;738.0603871621449;739.5503396704447;734.3923445898569;737.3265530355809
2020-12-30T03:00:00Z;732.6144874492646;741.3151558994084;732.6144874492646;738.6978268258233
2020-12-30T04:00:00Z;729.9627900528527;735.4604671220675;728.7346961806614;732.5882526404048
2020-12-30T05:00:00Z;731.851096203569;733.1459825835362;729.4558325704406;730.4053316845607
2020-12-30T06:00:00Z;737.6020373526197;739.2013782748242;729.9958444436351;732.0827972860113
2020-12-30T07:00:00Z;735.7052850345;741.9777423667359;735.3354763647488;737.2066787265371
2020-12-30T08:00:00Z;729.8360113447295;736.703310881026;729.3032408136228;735.6788333552832
2020-12-30T09:00:00Z;727.4488400243264;730.2299415464832;721.8541319790701;730.2299415464832
2020-12-30T10:00:00Z;729.8524814267331;731.8880724788822;726.5069708177369;726.5069708177369
2020-12-30T11:00:00Z;724.5764217347669;729.4990395848918;722.9629043105351;729.0897343269455
2020-12-30T12:00:00Z;724.7404551093307;725.2073757818965;721.8788138649901;722.6421700440634
2020-12-30T13:00:00Z;729.1094841583565;729.130951905005;723.4873744711816;723.8595344200295
2020-12-30T14:00:00Z;735.2437438858085;735.2437438858085;726.707021591961;726.8225888270674
2020-12-30T15:00:00Z;733.5761463204877;735.0908787618675;732.7015362205241;734.3696557761938
2020-12-30T16:00:00Z;732.5040067870506;737.3998601634902;730.1841646255637;733.6087199319178
2020-12-30T17:00:00Z;736.7957517447978;737.5270702211841;731.3438948865182;732.910190295047
2020-12-30T18:00:00Z;736.6167294802806;737.3150308782824;734.5626187243349;735.7335508408873
2020-12-30T19:00:00Z;750.634835248141;752.9815790971822;740.0444116742405;740.0444116742405
2020-12-30T20:00:00Z;752.9273515767396;752.9273515767396;748.7489094839193;752.1640541942251
2020-12-30T21:00:00Z;748.7709274072247;754.2114462032112;748.7709274072247;752.3668540640363
2020-12-30T22:00:00Z;747.7155662205026;749.4121550543309;746.5689106450271;746.9321021508117
2020-12-30T23:00:00Z;752.3758808117079;753.6031953029113;745.0551938422362;745.0551938422362
2020-12-31T00:00:00Z;748.7978765660666;754.2775508817856;748.7978765660666;751.6189719401082
2020-12-31T01:00:00Z;737.2259741393323;747.7166030006142;734.570949118254;747.7166030006142
2020-12-31T02:00:00Z;738.2236541039578;741.2358174755275;735.9290000826044;737.4226487506868
2020-12-31T03:00:00Z;742.8301785386515;743.2936663951117;737.1214698895486;738.6338938930303
2020-12-31T04:00:00Z;742.1376719085791;746.3003797526092;742.1376719085791;743.0243816185949
2020-12-31T05:00:00Z;741.8872801797347;742.9031678304427;738.2249078009296;742.4847471548356
2020-12-31T06:00:00Z;741.559041227385;744.1478810931766;740.879616173335;740.879616173335
2020-12-31T07:00:00Z;749.9029841977678;754.0296276946684;742.3101069722642;742.3101069722642
2020-12-31T08:00:00Z;745.0532582458237;748.3966604051762;743.8328186555434;748.3966604051762
2020-12-31T09:00:00Z;746.5760693669947;746.9267035591341;740.368316725448;745.5673138325261
2020-12-31T10:00:00Z;749.8101938119265;750.5688839021169;745.9862166525853;745.9862166525853
2020-12-31T11:00:00Z;748.4057684835584;752.211140980864;746.0738275719742;752.211140980864
2020-12-31T12:00:00Z;739.6671326968251;746.6590549099155;738.5463284982873;746.6056109728381
2020-12-31T13:00:00Z;733.9989119161932;735.2146223001889;729.0036719310189;735.2146223001889
2020-12-31T14:00:00Z;730.595099010297;733.5549777834347;726.8368801365049;733.5549777834347
2020-12-31T15:00:00Z;736.4169978625885;736.4169978625885;732.2278765848873;732.2879512493282
2020-12-31T16:00:00Z;727.5534192506107;736.5030025829852;727.5534192506107;736.5030025829852
2020-12-31T17:00:00Z;739.0325496706373;741.5349821089301;728.1576072739404;728.1576072739404
2020-12-31T18:00:00Z;740.4292587930421;740.4292587930421;736.6201433337221;736.8649663226472
2020-12-31T19:00:00Z;740.2913292480401;742.2729114473818;739.1608682878673;740.7929052160813
2020-12-31T20:00:00Z;741.1622221939672;741.1622221939672;738.7323798158596;738.7323798158596
2020-12-31T21:00:00Z;739.161435426926;743.1333939231915;738.0395659203934;743.1333939231915
2020-12-31T22:00:00Z;741.432799210873;741.432799210873;737.5203410287875;738.6132551957231
2020-12-31T23:00:00Z;737.9222196633661;742.3649466273539;736.3377097853821;742.3649466273539
2021-01-01T00:00:00Z;735.4281767991137;738.4757460854511;731.3798484697782;737.8033976867304
2021-01-01T01:00:00Z;747.6648361479977;748.8816306898613;735.359773697215;735.9341473402935
2021-01-01T02:00:00Z;746.2413480920927;748.6343243334874;744.4695409050386;747.8585144557522
2021-01-01T03:00:00Z;746.1919561589051;747.3871039712037;745.0773130943717;745.0773130943717
2021-01-01T04:00:00Z;743.9743722213855;747.0661970950221;741.7861710542484;746.3199374823209
2021-01-01T05:00:00Z;742.1204139189166;743.2703772075986;741.1339147405587;743.2107004487729
2021-01-01T06:00:00Z;740.3189638038357;743.4422343017211;738.7311176285247;741.6862277698663
2021-01-01T07:00:00Z;738.4585070871716;740.9421063345128;737.5681551016082;739.9426527737753
2021-01-01T08:00:00Z;730.6513544401458;738.9092390487918;730.1868936205414;738.3025603936668
2021-01-01T09:00:00Z;734.8870391781388;734.9718171996809;731.6420605786024;731.6420605786024
2021-01-01T10:00:00Z;739.0100793261327;739.0100793261327;734.6401221612915;734.6401221612915
2021-01-01T11:00:00Z;740.3645352336831;740.9080771621697;737.6385653078275;738.1377090919685
2021-01-01T12:00:00Z;739.0118718981678;743.695412220332;737.2253662552152;739.3750506981307
2021-01-01T13:00:00Z;742.5205250310812;742.5205250310812;734.920212991289;734.920212991289
2021-01-01T14:00:00Z;739.2266998070548;743.3999862052041;739.2266998070548;741.619220698537
2021-01-01T15:00:00Z;737.9782772465597;739.555408191309;736.3046811055956;739.1065961181582
2021-01-01T16:00:00Z;738.2463116828212;738.2463116828212;735.6798829561573;737.2162003173788
2021-01-01T17:00:00Z;730.7608316213376;737.7054289908439;729.9917051180533;737.7054289908439
2021-01-01T18:00:00Z;723.2852419152589;732.146625962557;719.7922579516204;730.5550703792142
2021-01-01T19:00:00Z;727.2948972301808;728.2263341383109;724.3006916674487;726.1303203979959
2021-01-01T20:00:00Z;730.1012116273612;730.1012116273612;726.5864115137701;727.9553363411591
2021-01-01T21:00:00Z;729.6655563163209;731.6007669895603;728.9979857954478;731.0042150370675
2021-01-01T22:00:00Z;730.3688313219359;732.5584058650321;728.3141096036646;730.3597425074821
2021-01-01T23:00:00Z;730.0237908474808;731.374013814268;730.0237908474808;730.3249087250631
2021-01-02T00:00:00Z;721.7715301491459;730.3675691273787;720.7027917641309;730.3675691273787
2021-01-02T01:00:00Z;731.0701260510668;732.1925518671294;719.6012478486318;721.623020605902
2021-01-02T02:00:00Z;732.8223220916956;733.8844201466718;731.3954539587623;731.3954539587623
2021-01-02T03:00:00Z;731.3940150093348;732.3041890994596;730.4097837144875;731.6079027395762
2021-01-02T04:00:00Z;730.6335333185543;731.4306747842443;727.9355515434524;731.4306747842443
2021-01-02T05:00:00Z;732.3000322410059;734.1429022657886;730.3580413815637;730.3580413815637
2021-01-02T06:00:00Z;740.5922298195683;740.6106234273864;732.563418875738;732.7355508591596
2021-01-02T07:00:00Z;735.9318569122062;739.1035521425027;735.9318569122062;737.2278061675718
2021-01-02T08:00:00Z;734.200264213481;738.8520270687037;731.5959656291153;736.6819524416383
2021-01-02T09:00:00Z;729.4311816125316;734.7973910349031;729.4311816125316;734.7973910349031
2021-01-02T10:00:00Z;731.2023023780844;733.4458475064934;725.8344077351906;728.0217319482508
2021-01-02T11:00:00Z;731.5908788959616;731.634732884098;729.5800538412605;730.708101463787
2021-01-02T12:00:00Z;753.8232565904341;753.8232565904341;730.5893362295272;731.5351576614659
2021-01-02T13:00:00Z;766.6338159643719;769.0423349870093;751.4204234678689;752.8642765992983
2021-01-02T14:00:00Z;759.6698814195431;766.845597544144;757.5290890915235;766.0735034470669
2021-01-02T15:00:00Z;766.4754050897218;767.5217007753631;762.0989392796384;762.0989392796384
2021-01-02T16:00:00Z;774.8196510254329;778.3264509485092;767.2860578920394;767.2860578920394
2021-01-02T17:00:00Z;780.8884266922747;782.4269242602237;777.220089642218;779.5601441029281
2021-01-02T18:00:00Z;781.2436489093384;781.2436489093384;774.4900392833658;779.8983664364067
2021-01-02T19:00:00Z;786.7984575337395;786.7984575337395;779.8336975211618;781.715603240141
2021-01-02T20:00:00Z;768.9481374117462;785.7154674765128;768.9481374117462;785.7154674765128
2021-01-02T21:00:00Z;769.5160787723865;769.5160787723865;760.3011275160031;760.3011275160031
2021-01-02T22:00:00Z;772.8559893770027;774.0968376363602;767.1857304268865;769.0106186285138
